topic,category,n_miscomm,n_no_miscomm,n_total,p_value,estimate,ci_lower,ci_upper,p_adj,significant,direction
swift,logical_structure,14,328210,328224,0.6616672158480442,4.265379740664912e-5,-2.783903239504342e-5,1.719275393150802e-5,0.9404994137399785,FALSE,not_significant
django,logical_structure,10,305153,305163,0.2272063655190978,3.276937243374852e-5,-3.570807537729042e-5,5.292946967953813e-6,0.6192718129017811,FALSE,not_significant
angular,logical_structure,10,298207,298217,0.2568575048069306,3.353262892457506e-5,-3.541356760242807e-5,6.524952174744555e-6,0.6421437620173265,FALSE,not_significant
objective-c,logical_structure,22,287445,287467,0.028581581497853246,7.653052350356736e-5,-3.5460310834645406e-6,6.065320481376562e-5,0.30844851383648203,FALSE,not_significant
excel,logical_structure,13,287039,287052,0.8361504489703672,4.528796176302551e-5,-2.7464221108521225e-5,2.208627135773861e-5,0.9613823415416336,FALSE,not_significant
pandas,logical_structure,13,286900,286913,0.8375074536767705,4.530990230487988e-5,-2.7454131070040314e-5,2.212006240296643e-5,0.9613823415416336,FALSE,not_significant
regex,logical_structure,6,260708,260714,0.06644447460998684,2.3013723850656276e-5,-4.358743205758277e-5,-6.338993517938312e-6,0.3648869328583161,FALSE,not_significant
angularjs,logical_structure,4,256140,256144,0.01825358907071902,1.5616215878568305e-5,-4.791621033661125e-5,-1.6805231183085783e-5,0.3042264845119837,FALSE,not_significant
typescript,logical_structure,6,227265,227271,0.13855756605040467,2.6400200641524877e-5,-4.2883901043325085e-5,-2.6957095045880027e-7,0.4861668984224725,FALSE,not_significant
ruby,logical_structure,11,226800,226811,0.9715281883732021,4.849852961276129e-5,-2.827333409054426e-5,2.9316520039233198e-05,0.9764118653422997,FALSE,not_significant
linux,logical_structure,18,223764,223782,0.027842263221009474,8.043542376062418e-5,-4.803101133790471e-6,6.972007537820519e-5,0.30844851383648203,FALSE,not_significant
ajax,logical_structure,4,217650,217654,0.046570283832110565,1.8377792275813908e-5,-4.7823500546799395e-5,-1.1374788178406425e-5,0.35823295255469667,FALSE,not_significant
iphone,logical_structure,8,216840,216848,0.457703452811446,3.6892200988710984e-5,-3.680043237522739e-5,1.463096107581572e-5,0.7930814909579893,FALSE,not_significant
vba,logical_structure,7,215269,215276,0.301844925729088,3.25163975547669e-5,-3.970907126964648e-5,8.787993102346644e-6,0.6838573965987671,FALSE,not_significant
xml,logical_structure,12,211722,211734,0.5654178484817075,5.667488452492278e-5,-2.3488419450039165e-5,4.088431522305109e-5,0.8874957650549746,FALSE,not_significant
laravel,logical_structure,8,209269,209277,0.5210594286538892,3.822684767079039e-5,-3.6385332057518524e-5,1.6885154122265658e-5,0.8627234817816951,FALSE,not_significant
spring,logical_structure,13,206627,206640,0.32976509829100875,6.291134339914828e-5,-1.9376395931910398e-5,4.924520945337331e-5,0.7049553914824199,FALSE,not_significant
asp.net-mvc,logical_structure,12,198108,198120,0.42082853811485615,6.0569351907934585e-5,-2.1789529506669804e-5,4.6974360045705335e-5,0.7930814909579893,FALSE,not_significant
database,logical_structure,9,191646,191655,0.9489208357323998,4.6959380136182205e-5,-3.182287922202102e-5,2.9787766217551793e-5,0.9764118653422997,FALSE,not_significant
wordpress,logical_structure,8,185028,185036,0.7691591241275327,4.323482997903111e-5,-3.483062158943032e-5,2.53464082706589e-5,0.9613823415416336,FALSE,not_significant
string,logical_structure,8,184546,184554,0.7747911685690043,4.3347746459030963e-5,-3.479561152032419e-5,2.5537231161552478e-5,0.9613823415416336,FALSE,not_significant
postgresql,logical_structure,10,176376,176386,0.5987187505727175,5.6693841914891204e-5,-2.6531143359670042e-5,4.396495391261881e-5,0.9211057701118731,FALSE,not_significant
flutter,logical_structure,2,171343,171345,0.030177556770374588,1.1672356940675247e-5,-5.271984900987412e-5,-1.988931038560903e-5,0.30844851383648203,FALSE,not_significant
mongodb,logical_structure,3,171107,171110,0.06940209326309502,1.7532581380398573e-5,-5.047882564115057e-5,-1.0409884874885925e-5,0.3648869328583161,FALSE,not_significant
wpf,logical_structure,10,167657,167667,0.49233396661601814,5.964202854467486e-5,-2.540467656359771e-5,4.873486037611379e-5,0.8344643501966409,FALSE,not_significant
windows,logical_structure,4,164406,164410,0.1669979454686043,2.4329420351560123e-5,-4.765214785460582e-5,3.5711528089242363e-7,0.530152207836839,FALSE,not_significant
bash,logical_structure,7,156214,156221,0.8569478358113244,4.480831642352821e-5,-3.6478665059196013e-5,3.0141424629418794e-5,0.9613823415416336,FALSE,not_significant
xcode,logical_structure,4,154980,154984,0.20847835949137142,2.580911577969339e-5,-4.761323078361942e-5,3.2775890661725623e-6,0.6042850999749896,FALSE,not_significant
amazon-web-services,logical_structure,8,153862,153870,0.8207450270615939,5.199194124910639e-5,-3.2119737735304997e-5,4.014974695668414e-5,0.9613823415416336,FALSE,not_significant
oracle-database,logical_structure,9,151519,151528,0.5227092671527248,5.9394963307111556e-5,-2.7484892497401548e-5,5.032094583479102e-5,0.8627234817816951,FALSE,not_significant
git,logical_structure,19,151479,151498,1.5911393218385408e-5,1.2541419688708762e-4,2.0979820503141603e-5,1.3389469999420002e-4,7.955696609192704e-4,TRUE,above_baseline
dataframe,logical_structure,5,147738,147743,0.43382830115827437,3.384255091611785e-5,-4.392843252627786e-5,1.565966108167992e-5,0.7930814909579893,FALSE,not_significant
spring-boot,logical_structure,15,145537,145552,0.002578263937009691,1.0305595251181708e-4,2.854648643504438e-6,1.0730338310329609e-4,0.06445659842524228,FALSE,not_significant
azure,logical_structure,8,142501,142509,0.6576386234751905,5.6136805394747e-5,-3.0838974471326696e-5,4.715871198398706e-5,0.9404994137399785,FALSE,not_significant
list,logical_structure,2,141435,141437,0.06641704943250862,1.4140571420491103e-5,-5.363110951913892e-5,-1.4041620916712523e-5,0.3648869328583161,FALSE,not_significant
multithreading,logical_structure,11,139325,139336,0.0967199007506747,7.894585749555033e-5,-1.5765672620884766e-5,7.770351433515178e-5,0.42986622555855425,FALSE,not_significant
firebase,logical_structure,1,138938,138939,0.02826413822538446,7.197403176933762e-6,-5.5159122955847806e-5,-2.6399943967118315e-5,0.30844851383648203,FALSE,not_significant
vb.net,logical_structure,2,138842,138844,0.07115295190737163,1.440465558468497e-5,-5.3729431346911396e-5,-1.3415130760552312e-5,0.3648869328583161,FALSE,not_significant
docker,logical_structure,5,134303,134308,0.570376844371447,3.722786431188016e-5,-4.349846933832179e-5,2.2000324685248468e-5,0.8874957650549746,FALSE,not_significant
react-native,logical_structure,1,128352,128353,0.037738174945895264,7.791013844631601e-6,-5.570851151545215e-5,-2.4663334072118284e-5,0.3412589552736623,FALSE,not_significant
eclipse,logical_structure,4,122100,122104,0.44344050677411967,3.2758959575443885e-5,-4.7441532112807046e-5,1.7005577986861176e-5,0.7930814909579893,FALSE,not_significant
algorithm,logical_structure,10,120642,120652,0.0813592050511849,8.288300235387726e-5,-1.6537915567601268e-5,8.635004699852216e-5,0.38937895851004256,FALSE,not_significant
powershell,logical_structure,9,118170,118179,0.1635979667522123,7.61556621734826e-5,-2.165158849277052e-5,7.800903956290207e-5,0.5277353766200397,FALSE,not_significant
macos,logical_structure,5,114784,114789,0.8292443086897205,4.355818066191011e-5,-4.2699358068101156e-5,3.386184611508774e-5,0.9613823415416336,FALSE,not_significant
numpy,logical_structure,3,114087,114090,0.2909912300283982,2.6295030239284775e-5,-5.156698618703319e-5,8.203173388769101e-6,0.679689746991738,FALSE,not_significant
visual-studio,logical_structure,5,113475,113480,0.8492664861582973,4.406062742333451e-5,-4.26361411659493e-5,3.480352273578468e-5,0.9613823415416336,FALSE,not_significant
forms,logical_structure,6,111764,111770,0.7835999768925291,5.368166771047687e-5,-3.733803556894983e-5,4.8747497713069935e-5,0.9613823415416336,FALSE,not_significant
image,logical_structure,1,111380,111381,0.06034341942949834,8.978191971700739e-6,-5.6815189075041584e-5,-2.118230025839058e-5,0.3648869328583161,FALSE,not_significant
function,logical_structure,6,110861,110867,0.7683891782316395,5.4118899221589835e-5,-3.724990779928448e-5,4.953383296563051e-5,0.9613823415416336,FALSE,not_significant
scala,logical_structure,2,110744,110746,0.15095648132194756,1.805934300110162e-5,-5.510075369002708e-5,-4.734433584603316e-6,0.4949392830227789,FALSE,not_significant
vue.js,logical_structure,4,105075,105079,0.6433666196484328,3.806659751234785e-5,-4.731829473781393e-5,2.7497616485675996e-5,0.9404994137399785,FALSE,not_significant
twitter-bootstrap,logical_structure,6,101410,101416,0.6080043667677466,5.9162262364912836e-5,-3.6234140408229964e-5,5.8604791861221996e-5,0.92685266124997,FALSE,not_significant
performance,logical_structure,5,101153,101158,0.9470047592127291,4.942762806698432e-5,-4.19623238266227e-5,4.4863706683757696e-5,0.9764118653422997,FALSE,not_significant
winforms,logical_structure,4,98502,98506,0.7388434349055265,4.060666355348913e-5,-4.726085547957667e-5,3.252030930972129e-5,0.9613823415416336,FALSE,not_significant
selenium,logical_structure,2,98092,98094,0.2126157937540762,2.038860684649418e-5,-5.598196133416041e-5,8.053017503151271e-7,0.6074736964402176,FALSE,not_significant
loops,logical_structure,5,96185,96190,0.8580363309344615,5.1980455348788854e-5,-4.164259917141341e-5,4.964963659215748e-5,0.9613823415416336,FALSE,not_significant
kotlin,logical_structure,0,94416,94416,0.033305482990002994,0,-5.076556060062107e-5,-4.518831267621257e-5,0.3171950760952666,FALSE,not_significant
sqlite,logical_structure,2,93783,93785,0.23905981334656382,2.132537186117183e-5,-5.6337432834287115e-5,3.0343032797971347e-6,0.6198709852711974,FALSE,not_significant
matlab,logical_structure,5,93384,93389,0.8065447384862512,5.353949608626284e-5,-4.1447542422317625e-5,5.257266131800966e-5,0.9613823415416336,FALSE,not_significant
python-2.7,logical_structure,5,93077,93082,0.800852335948557,5.371607829655573e-5,-4.1425458548459997e-5,5.290374186473781e-5,0.9613823415416336,FALSE,not_significant
hibernate,logical_structure,7,92833,92840,0.229130570773659,7.539853511417492e-5,-2.850085780848666e-5,8.334405476000285e-5,0.6192718129017811,FALSE,not_significant
shell,logical_structure,9,92435,92444,0.030844851383648203,9.735623728960235e-5,-1.4283613672348782e-5,1.1304221497471985e-4,0.30844851383648203,FALSE,not_significant
express,logical_structure,6,92244,92250,0.45549181998613053,6.504065040650406e-5,-3.505165801714041e-5,6.917908555331489e-5,0.7930814909579893,FALSE,not_significant
dart,logical_structure,1,91882,91883,0.10466893509229386,1.0883406070763907e-5,-5.8606006320662026e-5,-1.5581054814643803e-5,0.4453997237969951,FALSE,not_significant
entity-framework,logical_structure,9,90482,90491,0.025944844081666897,9.945740460377275e-5,-1.3553759041495744e-5,1.1651469497220759e-4,0.30844851383648203,FALSE,not_significant
csv,logical_structure,2,89597,89599,0.26797119261866653,2.2321677697295727e-5,-5.6716046152981824e-5,5.405528270739639e-6,0.6535882746796745,FALSE,not_significant
rest,logical_structure,3,89376,89379,0.5344372987968254,3.356493135971537e-5,-5.249520040214951e-5,2.367118984474661e-5,0.8690037378810169,FALSE,not_significant
apache,logical_structure,10,89273,89283,0.005959068520654204,1.1200340490350907e-4,-5.4447891990554555e-6,1.3349772572923994e-4,0.11918137041308409,FALSE,not_significant
maven,logical_structure,12,87073,87085,1.407936968670258e-4,1.3779640581041512e-4,1.1810758204381099e-5,1.678281801396155e-4,0.00469312322890086,TRUE,above_baseline
android-studio,logical_structure,1,86761,86762,0.12127210790274537,1.1525783176966874e-5,-5.9212613429144396e-5,-1.3689693493755505e-5,0.4615642537118007,FALSE,not_significant
linq,logical_structure,8,86449,86457,0.059457344586695195,9.253154747446707e-5,-1.9622949144171546e-5,1.0873217081627204e-4,0.3648869328583161,FALSE,not_significant
dictionary,logical_structure,5,85751,85756,0.6630520866866848,5.830495825364989e-5,-4.0852126207195635e-5,6.150816943766177e-5,0.9404994137399785,FALSE,not_significant
qt,logical_structure,0,84762,84762,0.04373364882852263,0,-5.076556060062107e-5,-4.518831267621257e-5,0.34986919062818106,FALSE,not_significant
asp.net-core,logical_structure,2,83968,83970,0.31257274229050286,2.3818030248898416e-5,-5.728559516089803e-5,8.967782381861223e-6,0.6869730599791272,FALSE,not_significant
unit-testing,logical_structure,5,83373,83378,0.6179258148915154,5.996785722852551e-5,-4.064460430153908e-5,6.462644548175647e-5,0.9292117517165646,FALSE,not_significant
facebook,logical_structure,2,81842,81844,0.33132903399673735,2.443673329749279e-5,-5.752136752638002e-5,1.0440960844531958e-5,0.7049553914824199,FALSE,not_significant
swing,logical_structure,7,81093,81100,0.11609413775102584,8.631319358816276e-5,-2.5662300761996735e-5,1.0233481466148862e-4,0.4615642537118007,FALSE,not_significant
file,logical_structure,1,80565,80566,0.14517252278698095,1.2412183799617704e-5,-6.005134273386783e-5,-1.1078162943730396e-5,0.4873151410774741,FALSE,not_significant
class,logical_structure,9,79463,79472,0.008142593762040967,1.1324743305818402e-4,-8.764814406356372e-6,1.3930580724589076e-4,0.14804715930983578,FALSE,not_significant
apache-spark,logical_structure,2,79212,79214,0.3561293489287056,2.524806221122529e-5,-5.7830763300397844e-5,1.2373014446014787e-5,0.7452571551795089,FALSE,not_significant
tensorflow,logical_structure,3,77838,77841,0.7042252595569507,3.854010097506455e-5,-5.313649028134146e-5,3.4262818954636926e-5,0.9613823415416336,FALSE,not_significant
sorting,logical_structure,13,76836,76849,1.4157463270438262e-6,1.69162903876433e-4,2.9195155952290857e-5,2.1317677852374152e-4,9.438308846958842e-5,TRUE,above_baseline
date,logical_structure,3,76711,76714,0.7231486916919866,3.910629089866257e-5,-5.320968099401594e-5,3.5468389514507434e-5,0.9613823415416336,FALSE,not_significant
unity-game-engine,logical_structure,4,74883,74887,0.8302123364517352,5.3413810140611854e-5,-4.6980531031622234e-5,5.78542780360123e-5,0.9613823415416336,FALSE,not_significant
t-sql,logical_structure,6,73542,73548,0.18944500106364454,8.157937673356176e-5,-3.173033540420516e-5,9.893521559449503e-5,0.5740757607989229,FALSE,not_significant
go,logical_structure,4,72764,72768,0.7857415425413367,5.496921723834653e-5,-4.6947214759839404e-5,6.093177595969882e-5,0.9613823415416336,FALSE,not_significant
authentication,logical_structure,1,72661,72662,0.18319896046581283,1.3762351710660317e-5,-6.133187905712778e-5,-7.097290798385226e-6,0.572496751455665,FALSE,not_significant
symfony,logical_structure,2,72644,72646,0.42665265412522024,2.7530765630592185e-5,-5.8702410546512e-5,1.7810068530862734e-5,0.7930814909579893,FALSE,not_significant
for-loop,logical_structure,3,71769,71772,0.8113857810319329,4.179903026249791e-5,-5.355823920507912e-5,4.12024264532413e-5,0.9613823415416336,FALSE,not_significant
.htaccess,logical_structure,5,71691,71696,0.4012254971984948,6.973889756750726e-5,-3.942720037246937e-5,8.295112223065024e-5,0.7930814909579893,FALSE,not_significant
matplotlib,logical_structure,2,71472,71474,0.44065663149697804,2.7982203318689312e-5,-5.887496711571784e-5,1.8885500476262825e-5,0.7930814909579893,FALSE,not_significant
datetime,logical_structure,2,71118,71120,0.44497751371940664,2.81214848143982e-5,-5.8928216289768365e-5,1.9217312641731123e-5,0.7930814909579893,FALSE,not_significant
opencv,logical_structure,1,70905,70906,0.19302182298567425,1.4103178856514259e-5,-6.165559497112821e-5,-6.091920592676912e-6,0.5761845462258933,FALSE,not_significant
google-chrome,logical_structure,2,69214,69216,0.46896497882400434,2.8895053166897826e-5,-5.922404777760944e-5,2.106028083457145e-5,0.8016495364512894,FALSE,not_significant
codeigniter,logical_structure,1,68605,68606,0.20675664330583965,1.4575984607760255e-5,-6.210492883175915e-5,-4.69697522955398e-6,0.6042850999749896,FALSE,not_significant
perl,logical_structure,7,68026,68033,0.039244779856471165,1.0289124395513942e-4,-2.135426848375066e-5,1.3118288311719586e-4,0.3412589552736623,FALSE,not_significant
validation,logical_structure,2,66473,66475,0.5058144070102907,3.0086498683715683e-5,-5.967995085247362e-5,2.3899074943071344e-5,0.8501082470761188,FALSE,not_significant
http,logical_structure,3,66406,66409,0.9170700082107958,4.517459982833652e-5,-5.3996122146296234e-5,4.839144852613564e-5,0.9756063917136125,FALSE,not_significant
sockets,logical_structure,3,64860,64863,0.9494743566681489,4.625132972572962e-5,-5.413598187048432e-5,5.068476804510992e-5,0.9764118653422997,FALSE,not_significant
